_x_00000_y_00000_step_06200_	0.1756091831587889	-0.0192326741624124	-0.1760007351119508	174.5342721398079391	39.8235537199079346	-80.3083065467263424	0.1292935120587078	0.9915153864946946	0.0134322776847838	0.7570590423101180	-0.1074509344685879	0.6444500780807731	0.6404254790340655	-0.0731541866614851	-0.7645283976268534
_x_00000_y_00160_step_06200_	0.1733839022288777	0.0355193293768142	-0.1760564959813730	-170.7190606337905479	39.2107966205909975	-103.1958115989815354	-0.1768769043666992	0.9841247843501486	0.0145934755773522	0.7543665729151317	0.1260290323243690	0.6442420016419782	0.6321753193299574	0.1249603610716468	-0.7646824659889296
_x_00000_y_00320_step_06200_	0.1540914667058146	0.0877749715706672	-0.1764411057476721	-157.7357558077413273	34.1375019172181950	-124.6830781405496396	-0.4709877952191073	0.8819940413450590	0.0160314623928778	0.6806221653630430	0.3517733396408561	0.6426577514777534	0.5611808663623232	0.3135953260967529	-0.7659856439118842
_x_00000_y_00480_step_06200_	0.1191202118328825	0.1319045750759899	-0.1768692778363155	-148.3753019939228750	25.6599705790805359	-143.1428384247662393	-0.7212240210220467	0.6924276681240936	0.0194893795955790	0.5406675602254182	0.5451185441877484	0.6407217509204159	0.4330294456739457	0.4726411928713574	-0.7675257663300012
_x_00000_y_00640_step_06200_	0.0724695160716943	0.1631804768982805	-0.1765599189060946	-142.6077812423627904	15.2896814775128078	-158.9491595509408342	-0.9002291856919424	0.4348293418851227	0.0226021384867353	0.3464824284084883	0.6839537068499003	0.6419947458433264	0.2636993364280227	0.5857736510991522	-0.7663758148880931
_x_00000_y_00800_step_06200_	0.0206188865899207	0.1779541812762311	-0.1767097299132099	-140.2722689020936002	4.3124963101586831	-172.5762408662751000	-0.9888101580287643	0.1470297569293252	0.0252333500834540	0.1288409909502846	0.7564337346748171	0.6412550226679374	0.0751962128705919	0.6373305701307700	-0.7669128203040477
_x_00000_y_00960_step_06200_	-0.0372414706084826	0.1763860205076364	-0.1757586300768676	-140.3829127562939618	-7.6967245530075088	173.1210084666056446	-0.9838570370091144	-0.1770496684645516	0.0260527469614811	-0.1186937691258455	0.7545491260572550	0.6454203324477260	-0.1339295333313270	0.6319090371745172	-0.7633831599130463
_x_00000_y_01120_step_06200_	-0.0923863743247283	0.1557658825890834	-0.1748921066898015	-143.7394953709073206	-19.4741175482386915	157.8239751836188134	-0.8730525379670369	-0.4869492352584124	0.0256847859746499	-0.3558600475897007	0.6722638635069316	0.6491724919866746	-0.3333810019763763	0.5576215025480822	-0.7602074502510789
_x_00000_y_01280_step_06200_	-0.1382063993689301	0.1181119563808005	-0.1739206520774819	-150.8650447825633023	-29.9485386952291108	140.1514609734297778	-0.6652276950113312	-0.7462919322119463	0.0228137174803131	-0.5552022580706084	0.5148625695512991	0.6531975100291880	-0.4992219610786468	0.4218588465238025	-0.7568438063341717
_x_00000_y_01440_step_06200_	-0.1690931864818425	0.0673520524594587	-0.1734385588068434	-162.4820445360016379	-37.6620449442610763	118.9823739739008346	-0.3835760782955554	-0.9233134839452375	0.0190158492923537	-0.6924918847246141	0.3011860118287761	0.6555470813520780	-0.6110027673832207	0.2382838572870264	-0.7549148439436478
_x_00000_y_01600_step_06200_	-0.1816259390579888	0.0098919991567643	-0.1730309836684066	-177.6856258142052525	-41.0460726018025568	94.8137870894181418	-0.0632891459594812	-0.9978851769379101	0.0148208519092258	-0.7515215578193737	0.0574249313704568	0.6572044776093970	-0.6566656928273791	0.0304557203936140	-0.7535665975604573
_x_00000_y_01760_step_06200_	-0.1750920276494703	-0.0472174356077795	-0.1731231636605792	166.8400861327965856	-39.2669152850455347	70.6408006580155217	0.2566410015994690	-0.9664498065926803	0.0104960771239640	-0.7304314105419740	-0.1868316437855605	0.6569352261631641	-0.6329339229269391	-0.1762631788473024	-0.7538739556391106
_x_00000_y_01920_step_06200_	-0.1514564961917825	-0.0976276094447774	-0.1743510267983845	154.7446833719241681	-33.0238839811605658	49.7950806319914392	0.5412347592194051	-0.8408364966092007	0.0076760264901995	-0.6403533174261968	-0.4062356804607514	0.6518590344406181	-0.5449885909576251	-0.3577241365781124	-0.7583013107172285
